Date,United States,"New York, NY","Los Angeles, CA","Chicago, IL","Dallas, TX","Philadelphia, PA","Houston, TX","Washington, DC","Miami, FL","Atlanta, GA","Boston, MA","San Francisco, CA","Detroit, MI","Riverside, CA","Phoenix, AZ","Seattle, WA","Minneapolis, MN","San Diego, CA","St. Louis, MO","Tampa, FL","Baltimore, MD","Denver, CO","Pittsburgh, PA","Portland, OR","Charlotte, NC","Sacramento, CA","San Antonio, TX","Orlando, FL","Cincinnati, OH","Cleveland, OH","Kansas City, MO","Las Vegas, NV","Columbus, OH","Indianapolis, IN","San Jose, CA","Austin, TX","Virginia Beach, VA","Nashville, TN","Providence, RI","Milwaukee, WI","Jacksonville, FL","Memphis, TN","Oklahoma City, OK","Louisville, KY","Hartford, CT","Richmond, VA","New Orleans, LA","Buffalo, NY","Raleigh, NC","Birmingham, AL","Salt Lake City, UT","Rochester, NY","Grand Rapids, MI","Tucson, AZ","Urban Honolulu, HI","Tulsa, OK","Fresno, CA","Worcester, MA","Stamford, CT","Albuquerque, NM","Albany, NY","Omaha, NE","New Haven, CT","Bakersfield, CA","Knoxville, TN","Greenville, SC","Ventura, CA","Allentown, PA","El Paso, TX","Baton Rouge, LA","Dayton, OH","McAllen, TX","Columbia, SC","Greensboro, NC","Akron, OH","North Port, FL","Little Rock, AR","Stockton, CA","Charleston, SC","Syracuse, NY","Colorado Springs, CO","Winston, NC","Wichita, KS","Springfield, MA","Fort Myers, FL","Boise City, ID","Toledo, OH","Madison, WI","Lakeland, FL","Ogden, UT","Daytona Beach, FL","Des Moines, IA","Jackson, MS","Youngstown, OH","Augusta, GA","Scranton, PA","Harrisburg, PA","Melbourne, FL","Chattanooga, TN","Spokane, WA","Provo, UT","Lancaster, PA","Modesto, CA","Portland, ME","Durham, NC","Santa Rosa, CA","Lexington, KY","Lafayette, LA","Lansing, MI","Fayetteville, AR","Pensacola, FL","Visalia, CA","Shreveport, LA","Springfield, MO","York, PA","Corpus Christi, TX","Flint, MI","Reno, NV","Asheville, NC","Port St. Lucie, FL","Santa Maria, CA","Huntsville, AL","Fort Wayne, IN","Salinas, CA","Vallejo, CA","Mobile, AL","Reading, PA","Brownsville, TX","Killeen, TX","Canton, OH","Beaumont, TX","Manchester, NH","Salem, OR","Anchorage, AK","Davenport, IL","Peoria, IL","Myrtle Beach, SC","Montgomery, AL","Salisbury, MD","Gulfport, MS","Tallahassee, FL","Trenton, NJ","Fayetteville, NC","Hickory, NC","Huntington, WV","Eugene, OR","Rockford, IL","Savannah, GA","Ann Arbor, MI","Ocala, FL","Kalamazoo, MI","Naples, FL","South Bend, IN","Spartanburg, SC","Evansville, IN","Kingsport, TN","Roanoke, VA","Green Bay, WI","Lincoln, NE","Fort Collins, CO","Utica, NY","Columbus, GA","Boulder, CO","Lubbock, TX","Erie, PA","Fort Smith, AR","Duluth, MN","Atlantic City, NJ","New London, CT","San Luis Obispo, CA","Gainesville, FL","Santa Cruz, CA","Clarksville, TN","Cedar Rapids, IA","Merced, CA","Wilmington, NC","Kennewick, WA","Greeley, CO","Waco, TX","Olympia, WA","Amarillo, TX","Binghamton, NY","Hagerstown, WV","Bremerton, WA","Laredo, TX","Lynchburg, VA","Yakima, WA","Crestview, FL","Topeka, KS","Macon, GA","Champaign, IL","Tuscaloosa, AL","College Station, TX","Sioux Falls, SD","Charleston, WV","Appleton, WI","Chico, CA","Charlottesville, VA","Claremont, NH","Barnstable Town, MA","Longview, TX","Burlington, VT","Prescott, AZ","Springfield, IL","Tyler, TX","Las Cruces, NM","Fargo, ND","Houma, LA","Rochester, MN","Florence, SC","Medford, OR","Lafayette, IN","Bellingham, WA","Lake Havasu City, AZ","Saginaw, MI","Lake Charles, LA","Johnson City, TN","Elkhart, IN","Yuma, AZ","Racine, WI","Athens, GA","Torrington, CT","St. Cloud, MN","Hilton Head Island, SC","Bloomington, IL","Hilo, HI","Panama City, FL","Kingston, NY","Daphne, AL","Gainesville, GA","Warner Robins, GA","Blacksburg, VA","Jacksonville, NC","Redding, CA","Monroe, LA","Joplin, MO","El Centro, CA","Terre Haute, IN","Muskegon, MI","East Stroudsburg, PA","Sioux City, IA","Greenville, NC","Waterloo, IA","Oshkosh, WI","Yuba City, CA","Abilene, TX","Columbia, MO","Dover, DE","Eau Claire, WI","Janesville, WI","Jackson, MI","Punta Gorda, FL","Bloomington, IN","Pueblo, CO","Billings, MT","Bowling Green, KY","Bend, OR","Albany, GA","Vineland, NJ","Niles, MI","Kahului, HI","Ottawa, IL","State College, PA","Bangor, ME","Alexandria, LA","Decatur, AL","Hanford, CA","Iowa City, IA","Rocky Mount, NC","Monroe, MI","Wichita Falls, TX","Burlington, NC","Madera, CA","Jefferson City, MO","Chambersburg, PA","Texarkana, TX","Elizabethtown, KY","Pottsville, PA","Wheeling, OH","Florence, AL","Grand Junction, CO","Concord, NH","Dothan, AL","Santa Fe, NM","Johnstown, PA","Traverse City, MI","Hattiesburg, MS","Dalton, GA","Midland, TX","Homosassa Springs, FL","Auburn, AL","Valdosta, GA","Coeur d'Alene, ID","Springfield, OH","St. George, UT","Vero Beach, FL","Odessa, TX","Napa, CA","Tupelo, MS","Battle Creek, MI","Jamestown, NY","Eureka, CA","Rapid City, SD","Flagstaff, AZ","Lumberton, NC","Wausau, WI","La Crosse, WI","Lebanon, PA","Idaho Falls, ID","Sierra Vista, AZ","Pittsfield, MA","Lawton, OK","Farmington, NM","Jackson, TN","Morgantown, WV","Glens Falls, NY","Winchester, VA","St. Joseph, MO","Altoona, PA","New Bern, NC","Carbondale, IL","London, KY","Logan, ID","Harrisonburg, VA","Beckley, WV","Mansfield, OH","Weirton, OH","Goldsboro, NC","Augusta, ME","Hammond, LA","Jonesboro, AR","Sherman, TX","Anniston, AL","Staunton, VA","Muncie, IN","Mount Vernon, WA","Albany, OR","Watertown, NY","Williamsport, PA","Cleveland, TN","Sheboygan, WI","Bismarck, ND","Owensboro, KY","Dunn, NC","Wooster, OH","Morristown, TN","Kankakee, IL","Brunswick, GA","Ogdensburg, NY","San Angelo, TX","Michigan City, IN","Holland, MI","Wenatchee, WA","Lawrence, KS","Decatur, IL","Missoula, MT","Salem, OH","Bay City, MI","Lewiston, ME","Roseburg, OR","Sumter, SC","Show Low, AZ","Meridian, MS","Bluefield, WV","Danville, VA","Lima, OH","Cookeville, TN","California, MD","Gadsden, AL","Cumberland, MD","Longview, WA","Whitewater, WI","Fond du Lac, WI","Ithaca, NY","Ashtabula, OH","Gettysburg, PA","Pine Bluff, AR","Tullahoma, TN","Richmond, KY","Adrian, MI","Twin Falls, ID","Corning, NY","Sebring, FL","Truckee, CA","Paducah, KY","Grand Forks, ND","Shelby, NC","Fairbanks, AK","Ocean City, NJ","Mankato, MN","Rome, GA","Cape Girardeau, MO","Hot Springs, AR","Greenwood, SC","Sunbury, PA","Clarksburg, WV","Victoria, TX","Talladega, AL","Dubuque, IA","The Villages, FL","Albertville, AL","Manhattan, KS","Parkersburg, WV","New Philadelphia, OH","Orangeburg, SC","Cheyenne, WY","New Castle, PA","Brainerd, MN","Kalispell, MT","Sevierville, TN","Ames, IA","Bozeman, MT","Moses Lake, WA","Indiana, PA","Elmira, NY","Meadville, PA","Beaver Dam, WI","Pinehurst, NC","Ukiah, CA","Hermiston, OR","Lufkin, TX","Zanesville, OH","Corvallis, OR","Bloomsburg, PA","Laurel, MS","Russellville, AR","Branson, MO","Watertown, WI","Midland, MI","Opelousas, LA","Pocatello, ID","Kokomo, IN","Grants Pass, OR","Huntsville, TX","Plattsburgh, NY","Grand Island, NE","DuBois, PA","Danville, IL","Manitowoc, WI","Great Falls, MT","Wilson, NC","Cullman, AL","Olean, NY","Auburn, NY","Portsmouth, OH","Athens, TX","Oak Harbor, WA","Chillicothe, OH","Hinesville, GA","Somerset, PA","Warsaw, IN","Stillwater, OK","Quincy, IL","Keene, NH","Sandusky, OH","Searcy, AR","Columbus, IN","Roanoke Rapids, NC","Centralia, WA","Casper, WY","Helena, MT","Findlay, OH","Wisconsin Rapids, WI","Palatka, FL","Seneca, SC","Mount Airy, NC","Glenwood Springs, CO","Key West, FL","Aberdeen, WA","Gallup, NM","Port Angeles, WA","Greenfield Town, MA","Muskogee, OK","Frankfort, KY","Owosso, MI","Mount Pleasant, MI","Statesboro, GA","Marion, IN","Stevens Point, WI","Minot, ND","Shawnee, OK","North Wilkesboro, NC","Richmond, IN","Greeneville, TN","Martinsville, VA","Forest City, NC","Lake City, FL","Kapaa, HI","Marquette, MI","LaGrange, GA","Marion, OH","Morehead City, NC","Klamath Falls, OR","Marinette, WI","Roswell, NM","Marshall, TX","Farmington, MO","Charleston, IL","Athens, OH","Hobbs, NM","Clearlake, CA","Nacogdoches, TX","Hutchinson, KS","Faribault, MN","Elizabeth City, NC","Ionia, MI","Alamogordo, NM","Red Bluff, CA","Hudson, NY","Somerset, KY","Coos Bay, OR","Walla Walla, WA","Sayre, PA","Oneonta, NY","Fort Madison, IA","Baraboo, WI","Marietta, OH","Salina, KS","Rutland, VT","Big Stone Gap, VA","Sturgis, MI","Rio Grande City, TX","Fremont, OH","Mount Vernon, OH","Lewiston, ID","Shelton, WA","Albemarle, NC","Enid, OK","Jefferson, GA","Georgetown, SC","Laconia, NH","Batavia, NY","Oxford, NC","Columbus, MS","Norwalk, OH","Barre, VT","Kinston, NC","Sterling, IL","Palestine, TX","Dublin, GA","Vicksburg, MS","Point Pleasant, WV","Sanford, NC","Fergus Falls, MN","Tiffin, OH","Fairmont, WV","Crossville, TN","Picayune, MS","Gloversville, NY","Sonora, CA","Gaffney, SC","Carson City, NV","Calhoun, GA","Milledgeville, GA","Waycross, GA","Oil City, PA","Jasper, IN","Morgan City, LA","Eagle Pass, TX","Ontario, OR","Payson, AZ","McComb, MS","Rochelle, IL","Scottsboro, AL","Danville, KY","Ashland, OH","Natchez, MS","Greenville, OH","Galesburg, IL","Warrensburg, MO","Kearney, NE","Fort Polk South, LA","Fort Leonard Wood, MO","Glasgow, KY","Athens, TN","Edwards, CO","Fernley, NV","Mason City, IA","Malone, NY","Winona, MN","Durango, CO","Platteville, WI","Greenville, MS","Boone, NC","Bartlesville, OK","Jacksonville, TX","Elko, NV","Rexburg, ID","St. Marys, GA","Ozark, AL","Amsterdam, NY","Enterprise, AL","Paris, TX","Kerrville, TX","New Castle, IN","Sidney, OH","Cortland, NY","Clinton, IA","Del Rio, TX","Clovis, NM","Norfolk, NE","Washington, NC","Corsicana, TX","Freeport, IL","Starkville, MS","Burlington, IA","Cadillac, MI","Ardmore, OK","Kendallville, IN","Nogales, AZ","Oxford, MS","Bogalusa, LA","Plymouth, IN","Gardnerville Ranchos, NV","Tahlequah, OK","Madisonville, KY","Cañon City, CO","Ruston, LA","Hillsdale, MI","Lewistown, PA","Rockingham, NC","Ponca City, OK","Blytheville, AR","Red Wing, MN","Shawano, WI","Cedar City, UT","Bedford, IN","Gillette, WY","Newport, OR","Wapakoneta, OH","Huntingdon, PA","Bellefontaine, OH","McAlester, OK","Blackfoot, ID","Moultrie, GA","Henderson, NC","Coldwater, MI","Harrison, AR","Rolla, MO","Shelbyville, TN","Duncan, OK","Marion, NC","Lewisburg, PA","Pullman, WA","Thomasville, GA","Bemidji, MN","Mount Sterling, KY","Ottumwa, IA","Pahrump, NV","Menomonie, WI","Selma, AL","Rock Springs, WY","Bucyrus, OH","Bradford, PA","Bardstown, KY","Cornelia, GA","Burley, ID","Greenwood, MS","Big Rapids, MI","Poplar Bluff, MO","Muscatine, IA","Alma, MI","Durant, OK","Seymour, IN","Douglas, GA","Willmar, MN","Auburn, IN","Sedalia, MO","Paragould, AR","Wilmington, OH","Lawrenceburg, TN","Warren, PA","El Dorado, AR","Mountain Home, AR","Cedartown, GA","Port Clinton, OH","El Campo, TX","Montrose, CO","Ellensburg, WA","Jacksonville, IL","Sandpoint, ID","Alice, TX","Celina, OH","Garden City, KS","Marshalltown, IA","Aberdeen, SD","West Plains, MO","Cullowhee, NC","Espa±ola, NM","Riverton, WY","Tifton, GA","Urbana, OH","Cambridge, OH","Okeechobee, FL","McMinnville, TN","Selinsgrove, PA","Natchitoches, LA","Berlin, NH","Lock Haven, PA","Sikeston, MO","Austin, MN","Clewiston, FL","Pittsburg, KS","Defiance, OH","Scottsbluff, NE","Logansport, IN","Pontiac, IL","Hannibal, MO","Mount Vernon, IL","Houghton, MI","Union City, TN","Sault Ste. Marie, MI","Vincennes, IN","Gainesville, TX","Dyersburg, TN","Kill Devil Hills, NC","Crawfordsville, IN","Brownwood, TX","Stephenville, TX","Americus, GA","Easton, MD","North Platte, NE","Newberry, SC","Ada, OK","Moscow, ID","Safford, AZ","Murray, KY","Bennington, VT","Huntington, IN","Mayfield, KY","Canton, IL","Escanaba, MI","Corinth, MS","Astoria, OR","Peru, IN","Coshocton, OH","Newton, IA","Logan, WV","Bay City, TX","Fremont, NE","Hutchinson, MN","Batesville, AR","Owatonna, MN","Vidalia, GA","Summit Park, UT","Arkansas City, KS","Laramie, WY","Plainview, TX","Big Spring, TX","Laurinburg, NC","Dixon, IL","Alexandria, MN","Newport, TN","DeRidder, LA","Lebanon, MO","Coffeyville, KS","Seneca Falls, NY","Sulphur Springs, TX","Martin, TN","Susanville, CA","Brookhaven, MS","Arcadia, FL","Taylorville, IL","Decatur, IN","Junction City, KS","Effingham, IL","Valley, AL","Butte, MT","Angola, IN","Dodge City, KS","Brenham, TX","Emporia, KS","Jackson, OH","Frankfort, IN","Brevard, NC","Taos, NM","Malvern, AR","Troy, AL","Wabash, IN","Cambridge, MD","Macomb, IL","Vernal, UT","Kingsville, TX","Madison, IN","Mount Pleasant, TX","Paris, TN","Columbus, NE","Brookings, SD","Kennett, MO","Beeville, TX","Miami, OK","Dayton, TN","Washington, IN","Camden, AR","Jackson, WY","Hastings, NE","Juneau, AK","Albert Lea, MN","Lewisburg, TN","Iron Mountain, MI","Lincoln, IL","Jesup, GA","Kirksville, MO","Alpena, MI","Silver City, NM","Indianola, MS","Elkins, WV","Las Vegas, NM","McPherson, KS","Sheridan, WY","Washington Court House, OH","Bennettsville, SC","Van Wert, OH","Merrill, WI","Ludington, MI","Middlesborough, KY","Crescent City, CA","North Vernon, IN","Hays, KS","Forrest City, AR","Fort Morgan, CO","Mineral Wells, TX","Breckenridge, CO","Bastrop, LA","Bainbridge, GA","Wauchula, FL","Hailey, ID","Great Bend, KS","Weatherford, OK","Watertown, SD","Grants, NM","Thomaston, GA","Mountain Home, ID","Altus, OK","Uvalde, TX","Lexington, NE","Boone, IA","Toccoa, GA","Clarksdale, MS","Summerville, GA","Ottawa, KS","New Ulm, MN","Marshall, MN","La Grande, OR","Greensburg, IN","Mexico, MO","Moberly, MO","The Dalles, OR","Deming, NM","Fallon, NV","Fredericksburg, TX","Magnolia, AR","Campbellsville, KY","Connersville, IN","Dickinson, ND","Spearfish, SD","Heber, UT","Steamboat Springs, CO","Cordele, GA","Maryville, MO","Marshall, MO","Arkadelphia, AR","Liberal, KS","Levelland, TX","Wahpeton, ND","Mitchell, SD","Sterling, CO","Pampa, TX","Yankton, SD","Williston, ND","Oskaloosa, IA","Brookings, OR","Hood River, OR","Beatrice, NE","Borger, TX","Raymondville, TX","Elk City, OK","Grenada, MS","Dumas, TX","Helena, AR","Parsons, KS","Price, UT","Port Lavaca, TX","Worthington, MN","Pierre, SD","Evanston, WY","Jamestown, ND","Prineville, OR","Guymon, OK","Storm Lake, IA","Woodward, OK","Portales, NM","Hereford, TX","Othello, WA","Los Alamos, NM","Fitzgerald, GA","Maysville, KY","Huron, SD","Atchison, KS","Snyder, TX","Fairfield, IA","Spencer, IA","Spirit Lake, IA","Vineyard Haven, MA","Winnemucca, NV","Sweetwater, TX","Andrews, TX","Zapata, TX","Vermillion, SD","Lamesa, TX","Craig, CO","Pecos, TX","Vernon, TX","Ketchikan, AK"
1/31/1996,107630.0,187842.0,183929.0,164647.0,114406.0,121233.0,110773.0,178034.0,109403.0,120291.0,168008.0,246464.0,105560.0,121318.0,113745.0,163085.0,118867.0,177310.0,96315.0,86789.0,143443.0,144426.0,80016.0,143331.0,119711.0,146982.0,110691.0,106209.0,112128.0,108702.0,96499.0,148755.0,111985.0,,244953.0,169107.0,116959.0,115524.0,132071.0,97081.0,99386.0,100263.0,76186.0,91387.0,140998.0,111347.0,92007.0,93208.0,157559.0,114992.0,173440.0,95963.0,102712.0,111713.0,283950.0,80298.0,106607.0,128849.0,234577.0,,105956.0,99279.0,130892.0,116437.0,90515.0,109002.0,203613.0,106121.0,86890.0,,92221.0,,101107.0,95623.0,98360.0,119306.0,110077.0,115595.0,107936.0,82214.0,132427.0,91153.0,,111480.0,121271.0,,78199.0,125597.0,83811.0,144666.0,94426.0,107519.0,,73304.0,86982.0,77680.0,105316.0,96004.0,82908.0,119471.0,,,,121461.0,140170.0,207410.0,102941.0,,79450.0,97881.0,91750.0,96465.0,,,113741.0,,97017.0,172331.0,92822.0,102065.0,220715.0,,,176912.0,142561.0,74285.0,104109.0,,,81133.0,,117464.0,112453.0,123421.0,,,,102877.0,119299.0,,86788.0,138044.0,97325.0,82673.0,54079.0,129173.0,84019.0,94300.0,144109.0,,96114.0,147617.0,,,75897.0,69837.0,,,98435.0,163952.0,69288.0,,181704.0,71544.0,81375.0,57754.0,,108406.0,143291.0,183197.0,87235.0,231191.0,97142.0,97770.0,,,113608.0,153617.0,,141232.0,,69756.0,111869.0,133581.0,,79143.0,,107627.0,74426.0,61413.0,,91465.0,,,68110.0,,,127729.0,82535.0,142917.0,61800.0,129112.0,122505.0,,,,,,99248.0,,125258.0,87833.0,,100239.0,66963.0,,72815.0,,,,91671.0,141021.0,,177547.0,103359.0,,95939.0,111061.0,99544.0,113515.0,93321.0,83081.0,,88426.0,65340.0,,,,62706.0,,67871.0,,,,,,,,,,,83735.0,,79088.0,,76117.0,129717.0,62571.0,109116.0,107569.0,242390.0,,,67434.0,64364.0,,,,67350.0,109608.0,,,,,,56088.0,78764.0,,40605.0,,107842.0,101882.0,,,,88120.0,,67204.0,,80399.0,116668.0,64615.0,,83173.0,,102617.0,,175648.0,,65140.0,56167.0,,,135297.0,,,,,98163.0,,117050.0,52466.0,,77997.0,71632.0,82728.0,86581.0,,56022.0,89449.0,,45748.0,,,49102.0,72889.0,,93547.0,75634.0,,68014.0,,,,,130325.0,,51416.0,74901.0,78629.0,,,70425.0,,104185.0,63774.0,,,43875.0,,,108735.0,,,,,59632.0,77947.0,81825.0,83751.0,,62941.0,,41528.0,57691.0,76487.0,78990.0,153545.0,,62480.0,,,,90641.0,58289.0,100906.0,38408.0,74235.0,80099.0,75267.0,,62649.0,,,65166.0,,67692.0,,132807.0,,65773.0,,81016.0,47906.0,,51920.0,,,,105496.0,,,65973.0,,,,,,,93029.0,,,,,59623.0,46127.0,,,,,52638.0,56160.0,142850.0,76664.0,,56552.0,,,87054.0,,,,133508.0,,88328.0,,42661.0,36463.0,64939.0,,,,53115.0,59699.0,,,,61929.0,74659.0,,90911.0,67721.0,,79992.0,98094.0,67648.0,,38435.0,,,,96744.0,,,,,134471.0,,,,,83734.0,42430.0,83166.0,67682.0,,,,,,50886.0,57715.0,,51579.0,46734.0,69381.0,43973.0,242663.0,64754.0,67609.0,,132071.0,,47998.0,,,,,,,,,,,,,,,97863.0,,,97482.0,,55085.0,,,64733.0,,85944.0,,60479.0,,71346.0,,,,76852.0,40801.0,,,82061.0,67570.0,99371.0,,74101.0,81808.0,,,,51548.0,,46214.0,87807.0,,62479.0,,81734.0,,46789.0,,,133864.0,,,41286.0,37042.0,,,,63973.0,,,,,66942.0,,,73074.0,,,,,,58257.0,,177365.0,,,42643.0,,,,,121200.0,58178.0,,,,84725.0,,50927.0,,,,,76916.0,55478.0,,,,,90998.0,,,,,,40642.0,,62723.0,,,110859.0,183669.0,60945.0,50312.0,,,,,,36533.0,18234.0,,,,,,99979.0,,,,43154.0,,41979.0,48279.0,56430.0,66200.0,,99942.0,36311.0,,,,71015.0,,,,,,30620.0,,,,80894.0,,,,,,,,41282.0,,59930.0,,,40614.0,52828.0,,58627.0,,,63240.0,53359.0,95740.0,,98758.0,,,,,,,,,,,,,65712.0,80916.0,,66132.0,62750.0,,,55820.0,,,65863.0,56445.0,,64128.0,,,57313.0,,,54174.0,49185.0,,,,62483.0,,,,,,137110.0,,,42493.0,,69425.0,68199.0,139127.0,,,,,,,,,74948.0,30647.0,,,,50085.0,,47983.0,,,,,,48086.0,,,45469.0,,,,54801.0,,51956.0,,,55234.0,,,,,,,,,,,45051.0,,,,46514.0,,,,43002.0,,,,,58942.0,67037.0,,,,27814.0,63602.0,,,,,,,85642.0,,,48836.0,,49871.0,,,,,,,67405.0,,51069.0,,74913.0,,,,,45084.0,,,,25888.0,46841.0,44997.0,,,70883.0,,,49220.0,,39756.0,,,,54592.0,,40176.0,,,,,,,,,,,,54222.0,,,,,,171627.0,45300.0,,,47095.0,,,,,69254.0,,,,,134811.0,134527.0,,,,49393.0,,,,,,,,,,,108980.0,,61981.0,39762.0,,,,,46479.0,,36673.0,,,,,,219262.0,,,,,,,60501.0,,,
2/29/1996,107657.0,187403.0,184185.0,164345.0,114471.0,121078.0,110849.0,177811.0,109533.0,120519.0,168003.0,245634.0,105940.0,120822.0,114063.0,163052.0,118636.0,176966.0,96633.0,86814.0,143600.0,144966.0,80012.0,143930.0,119905.0,146458.0,110642.0,106295.0,112229.0,108834.0,96699.0,148619.0,112130.0,,244315.0,168249.0,116872.0,115867.0,132062.0,97265.0,99526.0,100467.0,76383.0,91670.0,140469.0,111309.0,92585.0,93121.0,157742.0,114542.0,173628.0,95720.0,103006.0,112054.0,283048.0,80329.0,106386.0,129041.0,234843.0,,105613.0,99793.0,131026.0,115990.0,90704.0,109329.0,202934.0,106074.0,86803.0,,92330.0,,101197.0,95809.0,98542.0,119382.0,110407.0,115184.0,107988.0,81991.0,132884.0,91506.0,,111561.0,121294.0,,78206.0,125920.0,84126.0,145382.0,94529.0,107834.0,,73348.0,86959.0,77649.0,105400.0,96022.0,83034.0,119398.0,,,,121129.0,140598.0,207041.0,102992.0,,79753.0,97870.0,92018.0,96228.0,,,113975.0,,97478.0,172697.0,93300.0,101939.0,219992.0,,,176289.0,141898.0,74523.0,103960.0,,,81216.0,,116286.0,112824.0,123838.0,,,,103071.0,119262.0,,86938.0,137701.0,97549.0,82783.0,54185.0,129387.0,84085.0,94404.0,144514.0,,96672.0,147781.0,,,76059.0,70093.0,,,98617.0,163938.0,69041.0,,181880.0,71359.0,81427.0,57784.0,,108108.0,142856.0,182381.0,87439.0,229976.0,97150.0,97806.0,,,113626.0,154641.0,,141109.0,,69503.0,111926.0,133688.0,,79520.0,,107829.0,74488.0,61480.0,,91676.0,,,68136.0,,,127835.0,82225.0,142692.0,61750.0,129194.0,122638.0,,,,,,99335.0,,125591.0,88991.0,,100215.0,67174.0,,72911.0,,,,91855.0,139690.0,,177758.0,103475.0,,96309.0,110754.0,99985.0,113501.0,93355.0,83084.0,,87898.0,65553.0,,,,62982.0,,68014.0,,,,,,,,,,,83834.0,,79499.0,,76435.0,130171.0,62639.0,109155.0,107742.0,240541.0,,,67204.0,64512.0,,,,67480.0,109735.0,,,,,,55921.0,78910.0,,40632.0,,108172.0,101834.0,,,,88462.0,,67383.0,,80270.0,116761.0,64733.0,,83246.0,,102604.0,,174910.0,,65730.0,56094.0,,,136017.0,,,,,98015.0,,116812.0,52491.0,,77887.0,71607.0,82395.0,86982.0,,56029.0,89640.0,,45921.0,,,49118.0,73124.0,,93622.0,75406.0,,68067.0,,,,,130565.0,,51251.0,74836.0,78796.0,,,70626.0,,104409.0,64009.0,,,43789.0,,,109218.0,,,,,59627.0,78210.0,81334.0,83926.0,,63571.0,,41526.0,57687.0,76422.0,79271.0,153106.0,,62412.0,,,,90314.0,58395.0,100918.0,38350.0,74353.0,80174.0,75714.0,,62578.0,,,65313.0,,67778.0,,132501.0,,65843.0,,80177.0,48169.0,,51874.0,,,,105435.0,,,66015.0,,,,,,,93071.0,,,,,59555.0,46248.0,,,,,52656.0,56406.0,142847.0,76506.0,,56600.0,,,87374.0,,,,135423.0,,87999.0,,42622.0,36440.0,65180.0,,,,53047.0,59424.0,,,,62101.0,74720.0,,91659.0,67837.0,,79419.0,98351.0,67592.0,,38611.0,,,,96793.0,,,,,134964.0,,,,,83624.0,42513.0,83296.0,67722.0,,,,,,50969.0,57924.0,,51836.0,46709.0,69568.0,44090.0,241687.0,65038.0,67705.0,,132122.0,,48053.0,,,,,,,,,,,,,,,97475.0,,,97500.0,,54712.0,,,64912.0,,85791.0,,60723.0,,71486.0,,,,76871.0,40868.0,96123.0,,82371.0,67605.0,99553.0,,74280.0,81755.0,,,,51626.0,,46192.0,87999.0,,62610.0,,81627.0,,46612.0,,,133766.0,,,41299.0,36962.0,,,,64257.0,71957.0,,,,67088.0,,,73101.0,,,,,,58584.0,,177817.0,,,42574.0,,,,,121449.0,58107.0,,,,84790.0,,50518.0,,,,,77021.0,55322.0,,,,,90988.0,,,,,,40770.0,,62695.0,,,110515.0,183672.0,60976.0,50364.0,,,,,,36539.0,18217.0,,,,,,100210.0,,,,43233.0,,41902.0,48372.0,56806.0,66168.0,,100162.0,36357.0,,,,71094.0,,,,,,30556.0,,,,81022.0,,,,,,,,41358.0,,59917.0,,,40645.0,52853.0,,58672.0,,,63254.0,53394.0,95893.0,,99128.0,,,,,,,,,,,,,65776.0,80973.0,,66208.0,62897.0,,,56041.0,,,66066.0,56326.0,,64264.0,,,57373.0,,,54386.0,49297.0,,,,62574.0,,,,,,136995.0,,,42558.0,,69430.0,68480.0,139178.0,,,,,,,,,75103.0,30685.0,,,,50101.0,,48168.0,,,,,,48229.0,,,45509.0,,,,54583.0,,52089.0,,,55057.0,,,,,,,,,,,44930.0,,,,46494.0,,,,43001.0,,,,,59112.0,67011.0,,,,27867.0,63488.0,,,,,,,85720.0,,,48893.0,,50043.0,,,,,,,67605.0,,51293.0,,75130.0,,,,,45099.0,,,,25905.0,46809.0,45061.0,,,71056.0,,,49352.0,,39769.0,,,,54755.0,,40109.0,,,,,,,,,,,,54258.0,,,,,,172149.0,45418.0,,,47123.0,,,,,69410.0,,,,,134999.0,134989.0,,,,49459.0,,,,,,,,,,,109225.0,,62063.0,39835.0,,,,,46398.0,,36842.0,,,,,,218987.0,,,,,,,60725.0,,,
